identifier,author,word1,word2,word3
doi:10.18739/A24J09X6N,Vladimir Romanovsky,05,31,daily.csv
doi:10.18739/A24J09X6N,Vladimir Romanovsky,31,daily.csv,us
doi:10.18739/A24J09X6N,Vladimir Romanovsky,daily.csv,us,swk
doi:10.18739/A24J09X6N,Vladimir Romanovsky,us,swk,014
doi:10.18739/A24J09X6N,Vladimir Romanovsky,swk,014,2016
doi:10.18739/A24J09X6N,Vladimir Romanovsky,014,2016,06
doi:10.18739/A24J09X6N,Vladimir Romanovsky,2016,06,01
doi:10.18739/A24J09X6N,Vladimir Romanovsky,06,01,2017
doi:10.18739/A24J09X6N,Vladimir Romanovsky,01,2017,05
doi:10.18739/A24J09X6N,Vladimir Romanovsky,2017,05,31
doi:10.18739/A24J09X6N,Vladimir Romanovsky,05,31,daily.csv
doi:10.18739/A24J09X6N,Vladimir Romanovsky,31,daily.csv,us
doi:10.18739/A24J09X6N,Vladimir Romanovsky,daily.csv,us,fox
doi:10.18739/A24J09X6N,Vladimir Romanovsky,us,fox,101
doi:10.18739/A24J09X6N,Vladimir Romanovsky,fox,101,2016
doi:10.18739/A24J09X6N,Vladimir Romanovsky,101,2016,06
doi:10.18739/A24J09X6N,Vladimir Romanovsky,2016,06,01
doi:10.18739/A24J09X6N,Vladimir Romanovsky,06,01,2017
doi:10.18739/A24J09X6N,Vladimir Romanovsky,01,2017,05
doi:10.18739/A24J09X6N,Vladimir Romanovsky,2017,05,31
doi:10.18739/A24J09X6N,Vladimir Romanovsky,05,31,daily.csv
doi:10.18739/A24J09X8M,Matthew Shupe,smtvceil25kx1,b1.20140627.000012,cdf
doi:10.18739/A24K08,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,786
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,786,dat
doi:10.18739/A24M9196C,Andreas Muenchow,786,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,801
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,801,dat
doi:10.18739/A24M9196C,Andreas Muenchow,801,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,800
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,800,dat
doi:10.18739/A24M9196C,Andreas Muenchow,800,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,790
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,790,dat
doi:10.18739/A24M9196C,Andreas Muenchow,790,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,796
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,796,dat
doi:10.18739/A24M9196C,Andreas Muenchow,796,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,797
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,797,dat
doi:10.18739/A24M9196C,Andreas Muenchow,797,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,788
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,788,dat
doi:10.18739/A24M9196C,Andreas Muenchow,788,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,789
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,789,dat
doi:10.18739/A24M9196C,Andreas Muenchow,789,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,795
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,795,dat
doi:10.18739/A24M9196C,Andreas Muenchow,795,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,802
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,802,dat
doi:10.18739/A24M9196C,Andreas Muenchow,802,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,792
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,792,dat
doi:10.18739/A24M9196C,Andreas Muenchow,792,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,794
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,794,dat
doi:10.18739/A24M9196C,Andreas Muenchow,794,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,798
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,798,dat
doi:10.18739/A24M9196C,Andreas Muenchow,798,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,785
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,785,dat
doi:10.18739/A24M9196C,Andreas Muenchow,785,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,787
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,787,dat
doi:10.18739/A24M9196C,Andreas Muenchow,787,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,791
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,791,dat
doi:10.18739/A24M9196C,Andreas Muenchow,791,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,783
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,783,dat
doi:10.18739/A24M9196C,Andreas Muenchow,783,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,793
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,793,dat
doi:10.18739/A24M9196C,Andreas Muenchow,793,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,784
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,784,dat
doi:10.18739/A24M9196C,Andreas Muenchow,784,dat,thule2017
doi:10.18739/A24M9196C,Andreas Muenchow,dat,thule2017,thermistor
doi:10.18739/A24M9196C,Andreas Muenchow,thule2017,thermistor,799
doi:10.18739/A24M9196C,Andreas Muenchow,thermistor,799,dat
doi:10.18739/A24M9196C,Andreas Muenchow,799,dat,thule2017spring.pdf
doi:10.18739/A24M9199T,Julie McKnight Konkel,NA,NA,NA
doi:10.18739/A24M91B0X,James Lovvorn,leads,yyddd,gdb.rar
doi:10.18739/A24M91B2W,Matthew Shupe,attribute,table,for
doi:10.18739/A24M91B2W,Matthew Shupe,table,for,cloud
doi:10.18739/A24M91B2W,Matthew Shupe,for,cloud,microphysical
doi:10.18739/A24M91B2W,Matthew Shupe,cloud,microphysical,properties
doi:10.18739/A24M91B2W,Matthew Shupe,microphysical,properties,at
doi:10.18739/A24M91B2W,Matthew Shupe,properties,at,arctic
doi:10.18739/A24M91B2W,Matthew Shupe,at,arctic,atmospheric
doi:10.18739/A24M91B2W,Matthew Shupe,arctic,atmospheric,observatories
doi:10.18739/A24M91B2W,Matthew Shupe,atmospheric,observatories,barrow
doi:10.18739/A24M91B2W,Matthew Shupe,observatories,barrow,alaska
doi:10.18739/A24N9C,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A24Q7QP6V,Fiamma Straneo,westgreenland2013wm1,nc,westgreenland2013wm2
doi:10.18739/A24Q7QP6V,Fiamma Straneo,nc,westgreenland2013wm2,nc
doi:10.18739/A24Q7QQ2C,Jeremy May,2018,atqasuk,misp
doi:10.18739/A24Q7QQ2C,Jeremy May,atqasuk,misp,spectral.zip
doi:10.18739/A24Q7QQ88,Von P. Walden,smtaerich1x1,b1.20140101.000330,cdf
doi:10.18739/A24T6F334,Robert Pickart,aon,wh,adcp
doi:10.18739/A24T6F334,Robert Pickart,wh,adcp,bs3
doi:10.18739/A24T6F334,Robert Pickart,adcp,bs3,2002
doi:10.18739/A24T6F334,Robert Pickart,bs3,2002,2003
doi:10.18739/A24T6F334,Robert Pickart,2002,2003,nc
doi:10.18739/A24T6F334,Robert Pickart,2003,nc,aon
doi:10.18739/A24T6F334,Robert Pickart,nc,aon,deep
doi:10.18739/A24T6F334,Robert Pickart,aon,deep,mcat
doi:10.18739/A24T6F334,Robert Pickart,deep,mcat,bs3
doi:10.18739/A24T6F334,Robert Pickart,mcat,bs3,2002
doi:10.18739/A24T6F334,Robert Pickart,bs3,2002,2003
doi:10.18739/A24T6F334,Robert Pickart,2002,2003,nc
doi:10.18739/A24T6F334,Robert Pickart,2003,nc,aon
doi:10.18739/A24T6F334,Robert Pickart,nc,aon,cmp
doi:10.18739/A24T6F334,Robert Pickart,aon,cmp,bs3
doi:10.18739/A24T6F334,Robert Pickart,cmp,bs3,2002
doi:10.18739/A24T6F334,Robert Pickart,bs3,2002,2003
doi:10.18739/A24T6F334,Robert Pickart,2002,2003,nc
doi:10.18739/A24T6F41M,Toby Meierbachtol,meierbachtol,inclinometry,allsensors.csv
doi:10.18739/A24T6F41M,Toby Meierbachtol,inclinometry,allsensors.csv,meierbachtol
doi:10.18739/A24T6F41M,Toby Meierbachtol,allsensors.csv,meierbachtol,mag
doi:10.18739/A24T6F41M,Toby Meierbachtol,meierbachtol,mag,calib
doi:10.18739/A24T6F41M,Toby Meierbachtol,mag,calib,centers.csv
doi:10.18739/A24T6F423,Jonathan B. Martin,arctic,data,center
doi:10.18739/A24T6F423,Jonathan B. Martin,data,center,solids.csv
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,hypsography.csv
doi:10.18739/A24X54G6F,Jason Stuckey,1,hypsography.csv,ex
doi:10.18739/A24X54G6F,Jason Stuckey,hypsography.csv,ex,1
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,sonar
doi:10.18739/A24X54G6F,Jason Stuckey,1,sonar,final
doi:10.18739/A24X54G6F,Jason Stuckey,sonar,final,adc.csv
doi:10.18739/A24X54G6F,Jason Stuckey,final,adc.csv,ex
doi:10.18739/A24X54G6F,Jason Stuckey,adc.csv,ex,1
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,bathy
doi:10.18739/A24X54G6F,Jason Stuckey,1,bathy,interp.zip
doi:10.18739/A24X54G6F,Jason Stuckey,bathy,interp.zip,ex
doi:10.18739/A24X54G6F,Jason Stuckey,interp.zip,ex,1
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,area.zip
doi:10.18739/A24X54G6F,Jason Stuckey,1,area.zip,ex
doi:10.18739/A24X54G6F,Jason Stuckey,area.zip,ex,1
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,bathy
doi:10.18739/A24X54G6F,Jason Stuckey,1,bathy,points.zip
doi:10.18739/A24X54G6F,Jason Stuckey,bathy,points.zip,ex
doi:10.18739/A24X54G6F,Jason Stuckey,points.zip,ex,1
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,contours.zip
doi:10.18739/A24X54G6F,Jason Stuckey,1,contours.zip,ex
doi:10.18739/A24X54G6F,Jason Stuckey,contours.zip,ex,1
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,deep
doi:10.18739/A24X54G6F,Jason Stuckey,1,deep,spots.zip
doi:10.18739/A24X54G6F,Jason Stuckey,deep,spots.zip,ex
doi:10.18739/A24X54G6F,Jason Stuckey,spots.zip,ex,1
doi:10.18739/A24X54G6F,Jason Stuckey,ex,1,perimeter.zip
doi:10.18739/A24X54G8D,Kang Wang,pf,ak,v0.1
doi:10.18739/A24X54G8D,Kang Wang,ak,v0.1,csv
doi:10.18739/A24X54G9W,Matthew Alkire,2018,merged.csv,2015
doi:10.18739/A24X54G9W,Matthew Alkire,merged.csv,2015,merged.csv
doi:10.18739/A24X54G9W,Matthew Alkire,2015,merged.csv,2013
doi:10.18739/A24X54G9W,Matthew Alkire,merged.csv,2013,merged.csv
doi:10.18739/A24X54G9W,Matthew Alkire,2013,merged.csv,nabos
doi:10.18739/A24X54G9W,Matthew Alkire,merged.csv,nabos,suna
doi:10.18739/A24X54G9W,Matthew Alkire,nabos,suna,2018
doi:10.18739/A24X54G9W,Matthew Alkire,suna,2018,stations.csv
doi:10.18739/A24X54G9W,Matthew Alkire,2018,stations.csv,nabos
doi:10.18739/A24X54G9W,Matthew Alkire,stations.csv,nabos,suna
doi:10.18739/A24X54G9W,Matthew Alkire,nabos,suna,2015
doi:10.18739/A24X54G9W,Matthew Alkire,suna,2015,stations.csv
doi:10.18739/A24X54G9W,Matthew Alkire,2015,stations.csv,nabos
doi:10.18739/A24X54G9W,Matthew Alkire,stations.csv,nabos,2013
doi:10.18739/A24X54G9W,Matthew Alkire,nabos,2013,suna
doi:10.18739/A24X54G9W,Matthew Alkire,2013,suna,stations.csv
doi:10.18739/A24X54H4X,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A24Z5Z,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2513TW18,Sean Birkel,asr2,mb,2000
doi:10.18739/A2513TW18,Sean Birkel,mb,2000,2012
doi:10.18739/A2513TW18,Sean Birkel,2000,2012,5p15
doi:10.18739/A2513TW18,Sean Birkel,2012,5p15,gr
doi:10.18739/A2513TW18,Sean Birkel,5p15,gr,hi.nc
doi:10.18739/A2513TW18,Sean Birkel,gr,hi.nc,cfsr
doi:10.18739/A2513TW18,Sean Birkel,hi.nc,cfsr,mb
doi:10.18739/A2513TW18,Sean Birkel,cfsr,mb,1979
doi:10.18739/A2513TW18,Sean Birkel,mb,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,5p15
doi:10.18739/A2513TW18,Sean Birkel,2012,5p15,nc
doi:10.18739/A2513TW18,Sean Birkel,5p15,nc,era5
doi:10.18739/A2513TW18,Sean Birkel,nc,era5,mb
doi:10.18739/A2513TW18,Sean Birkel,era5,mb,2010
doi:10.18739/A2513TW18,Sean Birkel,mb,2010,2017
doi:10.18739/A2513TW18,Sean Birkel,2010,2017,5p15
doi:10.18739/A2513TW18,Sean Birkel,2017,5p15,nc
doi:10.18739/A2513TW18,Sean Birkel,5p15,nc,erai
doi:10.18739/A2513TW18,Sean Birkel,nc,erai,mb
doi:10.18739/A2513TW18,Sean Birkel,erai,mb,1979
doi:10.18739/A2513TW18,Sean Birkel,mb,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,5p15
doi:10.18739/A2513TW18,Sean Birkel,2012,5p15,nc
doi:10.18739/A2513TW18,Sean Birkel,5p15,nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,nc,gen3ens,mb
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,mb,1979
doi:10.18739/A2513TW18,Sean Birkel,mb,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,5p15
doi:10.18739/A2513TW18,Sean Birkel,2012,5p15,nc
doi:10.18739/A2513TW18,Sean Birkel,5p15,nc,jra55
doi:10.18739/A2513TW18,Sean Birkel,nc,jra55,mb
doi:10.18739/A2513TW18,Sean Birkel,jra55,mb,1979
doi:10.18739/A2513TW18,Sean Birkel,mb,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,5p15
doi:10.18739/A2513TW18,Sean Birkel,2012,5p15,nc
doi:10.18739/A2513TW18,Sean Birkel,5p15,nc,merra
doi:10.18739/A2513TW18,Sean Birkel,nc,merra,mb
doi:10.18739/A2513TW18,Sean Birkel,merra,mb,1979
doi:10.18739/A2513TW18,Sean Birkel,mb,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,5p15
doi:10.18739/A2513TW18,Sean Birkel,2012,5p15,nc
doi:10.18739/A2513TW18,Sean Birkel,5p15,nc,asr2
doi:10.18739/A2513TW18,Sean Birkel,nc,asr2,prcp
doi:10.18739/A2513TW18,Sean Birkel,asr2,prcp,2000
doi:10.18739/A2513TW18,Sean Birkel,prcp,2000,2012
doi:10.18739/A2513TW18,Sean Birkel,2000,2012,monthly
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly,gr
doi:10.18739/A2513TW18,Sean Birkel,monthly,gr,hi.nc
doi:10.18739/A2513TW18,Sean Birkel,gr,hi.nc,asr2
doi:10.18739/A2513TW18,Sean Birkel,hi.nc,asr2,t2
doi:10.18739/A2513TW18,Sean Birkel,asr2,t2,2000
doi:10.18739/A2513TW18,Sean Birkel,t2,2000,2012
doi:10.18739/A2513TW18,Sean Birkel,2000,2012,monthly
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly,gr
doi:10.18739/A2513TW18,Sean Birkel,monthly,gr,hi.nc
doi:10.18739/A2513TW18,Sean Birkel,gr,hi.nc,cfsr
doi:10.18739/A2513TW18,Sean Birkel,hi.nc,cfsr,prcp
doi:10.18739/A2513TW18,Sean Birkel,cfsr,prcp,1979
doi:10.18739/A2513TW18,Sean Birkel,prcp,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,cfsr
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,cfsr,t2
doi:10.18739/A2513TW18,Sean Birkel,cfsr,t2,1979
doi:10.18739/A2513TW18,Sean Birkel,t2,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,era5
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,era5,prcp
doi:10.18739/A2513TW18,Sean Birkel,era5,prcp,2010
doi:10.18739/A2513TW18,Sean Birkel,prcp,2010,2017
doi:10.18739/A2513TW18,Sean Birkel,2010,2017,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2017,monthly.nc,era5
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,era5,t2
doi:10.18739/A2513TW18,Sean Birkel,era5,t2,2010
doi:10.18739/A2513TW18,Sean Birkel,t2,2010,2017
doi:10.18739/A2513TW18,Sean Birkel,2010,2017,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2017,monthly.nc,erai
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,erai,prcp
doi:10.18739/A2513TW18,Sean Birkel,erai,prcp,1979
doi:10.18739/A2513TW18,Sean Birkel,prcp,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,erai
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,erai,t2
doi:10.18739/A2513TW18,Sean Birkel,erai,t2,1979
doi:10.18739/A2513TW18,Sean Birkel,t2,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,gen3ens,mslp
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,mslp,1979
doi:10.18739/A2513TW18,Sean Birkel,mslp,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,gen3ens,prcp
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,prcp,1979
doi:10.18739/A2513TW18,Sean Birkel,prcp,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,gen3ens,pwtr
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,pwtr,1979
doi:10.18739/A2513TW18,Sean Birkel,pwtr,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,gen3ens,t2
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,t2,1979
doi:10.18739/A2513TW18,Sean Birkel,t2,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,gen3ens,u10
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,u10,1979
doi:10.18739/A2513TW18,Sean Birkel,u10,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,gen3ens,v10
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,v10,1979
doi:10.18739/A2513TW18,Sean Birkel,v10,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,gen3ens
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,gen3ens,ws10
doi:10.18739/A2513TW18,Sean Birkel,gen3ens,ws10,1979
doi:10.18739/A2513TW18,Sean Birkel,ws10,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,jra55
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,jra55,prcp
doi:10.18739/A2513TW18,Sean Birkel,jra55,prcp,1979
doi:10.18739/A2513TW18,Sean Birkel,prcp,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,jra55
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,jra55,t2
doi:10.18739/A2513TW18,Sean Birkel,jra55,t2,1979
doi:10.18739/A2513TW18,Sean Birkel,t2,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,merra
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,merra,prcp
doi:10.18739/A2513TW18,Sean Birkel,merra,prcp,1979
doi:10.18739/A2513TW18,Sean Birkel,prcp,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW18,Sean Birkel,2012,monthly.nc,merra
doi:10.18739/A2513TW18,Sean Birkel,monthly.nc,merra,t2
doi:10.18739/A2513TW18,Sean Birkel,merra,t2,1979
doi:10.18739/A2513TW18,Sean Birkel,t2,1979,2012
doi:10.18739/A2513TW18,Sean Birkel,1979,2012,monthly.nc
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,103,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,103,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,002
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,002,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,002,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,004
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,004,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,004,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,005
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,005,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,005,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,006
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,006,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,006,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,007
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,007,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,007,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,008
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,008,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,008,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,009
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,009,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,009,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,010
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,010,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,010,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,011
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,011,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,011,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,012
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,012,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,012,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,013
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,013,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,013,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,014
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,014,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,014,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,015
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,015,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,015,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,016
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,016,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,016,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,017
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,017,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,017,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,018
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,018,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,018,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,019
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,019,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,019,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,001
doi:10.18739/A2513TW2R,Laurie Juranek,skq201612s,001,cnv
doi:10.18739/A2513TW2R,Laurie Juranek,001,cnv,skq201612s
doi:10.18739/A2513TW2R,Laurie Juranek,cnv,skq201612s,003
