identifier,author,word1,word2,word3
doi:10.18739/A20000081,Lee W. Cooper,NA,NA,NA
doi:10.18739/A2000012K,Matthew Shupe,NA,NA,NA
doi:10.18739/A2000014J,Abigail Smith,NA,NA,NA
doi:10.18739/A2028PC7G,Donald Perovich,NA,NA,NA
doi:10.18739/A2028PD2H,Giacomo DiTullio,NA,NA,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,date,time,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,time,tree1_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree1_dt_c,tree2_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree2_dt_c,tree3_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree3_dt_c,tree4_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree4_dt_c,tree5_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree5_dt_c,tree6_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree6_dt_c,tree7_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree7_dt_c,tree8_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree8_dt_c,tree9_dt_c,NA
doi:10.18739/A2028PD5Z,Patrick Sullivan,tree9_dt_c,tree10_dt_c,NA
doi:10.18739/A2028PD8D,Ben W. Abbott,NA,NA,NA
doi:10.18739/A20531,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2057CR99,Donald Perovich,NA,NA,NA
doi:10.18739/A2057CS2C,Jason Stuckey,NA,NA,NA
doi:10.18739/A2057CS4B,Harry McCaughey,NA,NA,NA
doi:10.18739/A2057CS9R,Matthew Shupe,NA,NA,NA
doi:10.18739/A2058X,Jeremy May,date,and,NA
doi:10.18739/A2058X,Jeremy May,and,time,NA
doi:10.18739/A2058X,Jeremy May,time,record,NA
doi:10.18739/A2058X,Jeremy May,record,number,NA
doi:10.18739/A2058X,Jeremy May,number,battery,NA
doi:10.18739/A2058X,Jeremy May,battery,voltage,NA
doi:10.18739/A2058X,Jeremy May,voltage,datalogger,NA
doi:10.18739/A2058X,Jeremy May,datalogger,panel,NA
doi:10.18739/A2058X,Jeremy May,panel,temperature,NA
doi:10.18739/A2058X,Jeremy May,temperature,mv,NA
doi:10.18739/A2058X,Jeremy May,mv,output,NA
doi:10.18739/A2058X,Jeremy May,output,of,NA
doi:10.18739/A2058X,Jeremy May,of,thermopile,NA
doi:10.18739/A2058X,Jeremy May,thermopile,infrared,NA
doi:10.18739/A2058X,Jeremy May,infrared,detector,NA
doi:10.18739/A2058X,Jeremy May,detector,sensor,NA
doi:10.18739/A2058X,Jeremy May,sensor,body,NA
doi:10.18739/A2058X,Jeremy May,body,temperature,NA
doi:10.18739/A2058X,Jeremy May,temperature,in,NA
doi:10.18739/A2058X,Jeremy May,in,c,NA
doi:10.18739/A2058X,Jeremy May,c,target,NA
doi:10.18739/A2058X,Jeremy May,target,temperature,NA
doi:10.18739/A2058X,Jeremy May,temperature,in,NA
doi:10.18739/A2058X,Jeremy May,in,c,NA
doi:10.18739/A2058X,Jeremy May,c,upwelling,NA
doi:10.18739/A2058X,Jeremy May,upwelling,short,NA
doi:10.18739/A2058X,Jeremy May,short,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,downwelling,NA
doi:10.18739/A2058X,Jeremy May,downwelling,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,upwelling,NA
doi:10.18739/A2058X,Jeremy May,upwelling,long,NA
doi:10.18739/A2058X,Jeremy May,long,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,downwelling,NA
doi:10.18739/A2058X,Jeremy May,downwelling,long,NA
doi:10.18739/A2058X,Jeremy May,long,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,cnr4,NA
doi:10.18739/A2058X,Jeremy May,cnr4,temperature,NA
doi:10.18739/A2058X,Jeremy May,temperature,in,NA
doi:10.18739/A2058X,Jeremy May,in,c,NA
doi:10.18739/A2058X,Jeremy May,c,cnr4,NA
doi:10.18739/A2058X,Jeremy May,cnr4,temperature,NA
doi:10.18739/A2058X,Jeremy May,temperature,in,NA
doi:10.18739/A2058X,Jeremy May,in,k,NA
doi:10.18739/A2058X,Jeremy May,k,upwelling,NA
doi:10.18739/A2058X,Jeremy May,upwelling,long,NA
doi:10.18739/A2058X,Jeremy May,long,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,corrected,NA
doi:10.18739/A2058X,Jeremy May,corrected,for,NA
doi:10.18739/A2058X,Jeremy May,for,wind,NA
doi:10.18739/A2058X,Jeremy May,wind,speed,NA
doi:10.18739/A2058X,Jeremy May,speed,downwelling,NA
doi:10.18739/A2058X,Jeremy May,downwelling,long,NA
doi:10.18739/A2058X,Jeremy May,long,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,corrected,NA
doi:10.18739/A2058X,Jeremy May,corrected,for,NA
doi:10.18739/A2058X,Jeremy May,for,wind,NA
doi:10.18739/A2058X,Jeremy May,wind,speed,NA
doi:10.18739/A2058X,Jeremy May,speed,net,NA
doi:10.18739/A2058X,Jeremy May,net,short,NA
doi:10.18739/A2058X,Jeremy May,short,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,net,NA
doi:10.18739/A2058X,Jeremy May,net,long,NA
doi:10.18739/A2058X,Jeremy May,long,wave,NA
doi:10.18739/A2058X,Jeremy May,wave,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,albedo,NA
doi:10.18739/A2058X,Jeremy May,albedo,total,NA
doi:10.18739/A2058X,Jeremy May,total,net,NA
doi:10.18739/A2058X,Jeremy May,net,radiation,NA
doi:10.18739/A2058X,Jeremy May,radiation,air,NA
doi:10.18739/A2058X,Jeremy May,air,temperature,NA
doi:10.18739/A2058X,Jeremy May,temperature,time,NA
doi:10.18739/A2058X,Jeremy May,time,plot,NA
doi:10.18739/A2058X,Jeremy May,plot,number,NA
doi:10.18739/A2058X,Jeremy May,number,wheel,NA
doi:10.18739/A2058X,Jeremy May,wheel,rotation,NA
doi:10.18739/A2058X,Jeremy May,rotation,count,NA
doi:10.18739/A2058X,Jeremy May,count,normalized,NA
doi:10.18739/A2058X,Jeremy May,normalized,difference,NA
doi:10.18739/A2058X,Jeremy May,difference,vegetation,NA
doi:10.18739/A2058X,Jeremy May,vegetation,index,NA
doi:10.18739/A2058X,Jeremy May,index,standardized,NA
doi:10.18739/A2058X,Jeremy May,standardized,normalized,NA
doi:10.18739/A2058X,Jeremy May,normalized,difference,NA
doi:10.18739/A2058X,Jeremy May,difference,vegetation,NA
doi:10.18739/A2058X,Jeremy May,vegetation,index,NA
doi:10.18739/A2058X,Jeremy May,index,tram,NA
doi:10.18739/A2058X,Jeremy May,tram,distance,NA
doi:10.18739/A2058X,Jeremy May,distance,along,NA
doi:10.18739/A2058X,Jeremy May,along,transect,NA
doi:10.18739/A2058X,Jeremy May,transect,cm,NA
doi:10.18739/A2058X,Jeremy May,cm,corrected,NA
doi:10.18739/A2058X,Jeremy May,corrected,tram,NA
doi:10.18739/A2058X,Jeremy May,tram,distance,NA
doi:10.18739/A2058X,Jeremy May,distance,along,NA
doi:10.18739/A2058X,Jeremy May,along,transect,NA
doi:10.18739/A2058X,Jeremy May,transect,file,NA
doi:10.18739/A2058X,Jeremy May,file,name,NA
doi:10.18739/A2086356K,Christopher Arp,station,latitude,NA
doi:10.18739/A2086356K,Christopher Arp,latitude,longitude,NA
doi:10.18739/A2086356K,Christopher Arp,longitude,year,NA
doi:10.18739/A2086356K,Christopher Arp,year,date,NA
doi:10.18739/A2086356K,Christopher Arp,date,depth_n,NA
doi:10.18739/A2086356K,Christopher Arp,depth_n,depth_average,NA
doi:10.18739/A2086356K,Christopher Arp,depth_average,depth_sd,NA
doi:10.18739/A2086356K,Christopher Arp,depth_sd,depth_n,NA
doi:10.18739/A2086356K,Christopher Arp,depth_n,density_average,NA
doi:10.18739/A2086356K,Christopher Arp,density_average,density_sd,NA
doi:10.18739/A2086356K,Christopher Arp,density_sd,surfacetype,NA
doi:10.18739/A20863604,Sally MacIntyre,NA,NA,NA
doi:10.18739/A20863623,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20C0Z,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20C1B,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20C4SJ9H,Jason Stuckey,NA,NA,NA
doi:10.18739/A20C4SK70,Christopher Arp,NA,NA,NA
doi:10.18739/A20G3GZ2F,Lily Zhao,NA,NA,NA
doi:10.18739/A20G3GZ6C,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20G3GZ7V,Toby Meierbachtol,NA,NA,NA
doi:10.18739/A20J8Q,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20J93,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20K01,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20K26B17,Donald Perovich,NA,NA,NA
doi:10.18739/A20K26C25,Paul Arthur Berkman,NA,NA,NA
doi:10.18739/A20N94,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20P0WQ64,Donald Perovich,NA,NA,NA
doi:10.18739/A20P0WQ9K,Kevin Arrigo,NA,NA,NA
doi:10.18739/A20P0WR0P,Giacomo DiTullio,NA,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,well,date,NA
doi:10.18739/A20P0WR15,Michael Gooseff,date,absolute,NA
doi:10.18739/A20P0WR15,Michael Gooseff,absolute,pressure,NA
doi:10.18739/A20P0WR15,Michael Gooseff,pressure,barometric,NA
doi:10.18739/A20P0WR15,Michael Gooseff,barometric,absolute,NA
doi:10.18739/A20P0WR15,Michael Gooseff,absolute,pressure,NA
doi:10.18739/A20P0WR15,Michael Gooseff,pressure,temperature,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,northing,NA
doi:10.18739/A20P0WR15,Michael Gooseff,northing,easting,NA
doi:10.18739/A20P0WR15,Michael Gooseff,easting,latitude,NA
doi:10.18739/A20P0WR15,Michael Gooseff,latitude,longitude,NA
doi:10.18739/A20P0WR15,Michael Gooseff,longitude,elevation,NA
doi:10.18739/A20P0WR15,Michael Gooseff,elevation,horizontal,NA
doi:10.18739/A20P0WR15,Michael Gooseff,horizontal,precision,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,vertical,NA
doi:10.18739/A20P0WR15,Michael Gooseff,vertical,precision,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,notes,NA
doi:10.18739/A20P0WR15,Michael Gooseff,notes,date,NA
doi:10.18739/A20P0WR15,Michael Gooseff,date,rain,NA
doi:10.18739/A20P0WR15,Michael Gooseff,rain,temperature,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,relative,NA
doi:10.18739/A20P0WR15,Michael Gooseff,relative,humidity,NA
doi:10.18739/A20P0WR15,Michael Gooseff,humidity,wind,NA
doi:10.18739/A20P0WR15,Michael Gooseff,wind,speed,NA
doi:10.18739/A20P0WR15,Michael Gooseff,speed,gust,NA
doi:10.18739/A20P0WR15,Michael Gooseff,gust,speed,NA
doi:10.18739/A20P0WR15,Michael Gooseff,speed,air,NA
doi:10.18739/A20P0WR15,Michael Gooseff,air,pressure,NA
doi:10.18739/A20P0WR15,Michael Gooseff,pressure,wind,NA
doi:10.18739/A20P0WR15,Michael Gooseff,wind,direction,NA
doi:10.18739/A20P0WR15,Michael Gooseff,direction,photosynthetically,NA
doi:10.18739/A20P0WR15,Michael Gooseff,photosynthetically,active,NA
doi:10.18739/A20P0WR15,Michael Gooseff,active,radiation,NA
doi:10.18739/A20P0WR15,Michael Gooseff,radiation,solar,NA
doi:10.18739/A20P0WR15,Michael Gooseff,solar,radiation,NA
doi:10.18739/A20P0WR15,Michael Gooseff,radiation,dew,NA
doi:10.18739/A20P0WR15,Michael Gooseff,dew,point,NA
doi:10.18739/A20P0WR15,Michael Gooseff,point,temperature,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,transect,NA
doi:10.18739/A20P0WR15,Michael Gooseff,transect,date,NA
doi:10.18739/A20P0WR15,Michael Gooseff,date,battery,NA
doi:10.18739/A20P0WR15,Michael Gooseff,battery,temperature,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,dissolved,NA
doi:10.18739/A20P0WR15,Michael Gooseff,dissolved,oxygen,NA
doi:10.18739/A20P0WR15,Michael Gooseff,oxygen,dissolved,NA
doi:10.18739/A20P0WR15,Michael Gooseff,dissolved,oxygen,NA
doi:10.18739/A20P0WR15,Michael Gooseff,oxygen,saturation,NA
doi:10.18739/A20P0WR15,Michael Gooseff,saturation,point,NA
doi:10.18739/A20P0WR15,Michael Gooseff,point,id,NA
doi:10.18739/A20P0WR15,Michael Gooseff,id,northing,NA
doi:10.18739/A20P0WR15,Michael Gooseff,northing,easting,NA
doi:10.18739/A20P0WR15,Michael Gooseff,easting,latitude,NA
doi:10.18739/A20P0WR15,Michael Gooseff,latitude,longitude,NA
doi:10.18739/A20P0WR15,Michael Gooseff,longitude,elevation,NA
doi:10.18739/A20P0WR15,Michael Gooseff,elevation,horizontal,NA
doi:10.18739/A20P0WR15,Michael Gooseff,horizontal,precision,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,vertical,NA
doi:10.18739/A20P0WR15,Michael Gooseff,vertical,precision,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,notes,NA
doi:10.18739/A20P0WR53,Von P. Walden,NA,NA,NA
doi:10.18739/A20P2T,Richard Krishfield,NA,NA,NA
doi:10.18739/A20R8S,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,site,depth,NA
doi:10.18739/A20R9M41W,Graham Colby,depth,cm,NA
doi:10.18739/A20R9M41W,Graham Colby,cm,sample,NA
doi:10.18739/A20R9M41W,Graham Colby,sample,date,NA
doi:10.18739/A20R9M41W,Graham Colby,date,ammonia,NA
doi:10.18739/A20R9M41W,Graham Colby,ammonia,concentration,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,nitrate,NA
doi:10.18739/A20R9M41W,Graham Colby,nitrate,and,NA
doi:10.18739/A20R9M41W,Graham Colby,and,nitrite,NA
doi:10.18739/A20R9M41W,Graham Colby,nitrite,concentration,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,total,NA
doi:10.18739/A20R9M41W,Graham Colby,total,dissolved,NA
doi:10.18739/A20R9M41W,Graham Colby,dissolved,phosphorus,NA
doi:10.18739/A20R9M41W,Graham Colby,phosphorus,chlorine,NA
doi:10.18739/A20R9M41W,Graham Colby,chlorine,concentration,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,sulphate,NA
doi:10.18739/A20R9M41W,Graham Colby,sulphate,concentration,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,site,NA
doi:10.18739/A20R9M41W,Graham Colby,site,depth,NA
doi:10.18739/A20R9M41W,Graham Colby,depth,percent,NA
doi:10.18739/A20R9M41W,Graham Colby,percent,organic,NA
doi:10.18739/A20R9M41W,Graham Colby,organic,carbon,NA
doi:10.18739/A20R9M41W,Graham Colby,carbon,percent,NA
doi:10.18739/A20R9M41W,Graham Colby,percent,calcium,NA
doi:10.18739/A20R9M41W,Graham Colby,calcium,carbonate,NA
doi:10.18739/A20R9M41W,Graham Colby,carbonate,site,NA
doi:10.18739/A20R9M41W,Graham Colby,site,depth,NA
doi:10.18739/A20R9M41W,Graham Colby,depth,oxygen,NA
doi:10.18739/A20R9M41W,Graham Colby,oxygen,concentration,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,ph,NA
doi:10.18739/A20R9M41W,Graham Colby,ph,redox,NA
doi:10.18739/A20R9M41W,Graham Colby,redox,potential,NA
doi:10.18739/A20R9M42C,Vladimir Romanovsky,NA,NA,NA
doi:10.18739/A20R9M45T,Matthew Shupe,NA,NA,NA
doi:10.18739/A20R9M47S,Vladimir Romanovsky,NA,NA,NA
doi:10.18739/A20V89H5P,Julie McKnight,NA,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,integer,base,NA
doi:10.18739/A20V89H7N,Matthew Shupe,base,time,NA
doi:10.18739/A20V89H7N,Matthew Shupe,time,double,NA
doi:10.18739/A20V89H7N,Matthew Shupe,double,time,NA
doi:10.18739/A20V89H7N,Matthew Shupe,time,offset,NA
doi:10.18739/A20V89H7N,Matthew Shupe,offset,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,heights,NA
doi:10.18739/A20V89H7N,Matthew Shupe,heights,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,avg_retrieved_lwc,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_retrieved_lwc,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,avg_retrieved_iwc,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_retrieved_iwc,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,avg_liqeffectiveradius,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_liqeffectiveradius,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,avg_iceeffectiveradius,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_iceeffectiveradius,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,avg_cloudfraction,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_cloudfraction,short,NA
doi:10.18739/A20V89H7N,Matthew Shupe,short,cloudphasemask,NA
doi:10.18739/A20V89H7N,Matthew Shupe,cloudphasemask,short,NA
doi:10.18739/A20V89H7N,Matthew Shupe,short,cloudretrievalmask,NA
doi:10.18739/A20V89H7N,Matthew Shupe,cloudretrievalmask,short,NA
doi:10.18739/A20V89H7N,Matthew Shupe,short,instruments,NA
doi:10.18739/A20V89H7N,Matthew Shupe,instruments,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,lat,NA
doi:10.18739/A20V89H7N,Matthew Shupe,lat,record,NA
doi:10.18739/A20V89H7N,Matthew Shupe,record,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,long,NA
doi:10.18739/A20V89H7N,Matthew Shupe,long,record,NA
doi:10.18739/A20V89H7N,Matthew Shupe,record,float,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,alt,NA
doi:10.18739/A20V89H7N,Matthew Shupe,alt,record,NA
doi:10.18739/A20V89J16,Rodrigo Correa Rangel,NA,NA,NA
doi:10.18739/A20Z70W80,Jeremy May,wavelength,nm,NA
doi:10.18739/A20Z70W80,Jeremy May,nm,reflectance,NA
doi:10.18739/A20Z70W80,Jeremy May,reflectance,intensity,NA
doi:10.18739/A20Z70W9G,Eric Saltzman,NA,NA,NA
doi:10.18739/A20Z70X31,William Shaw,NA,NA,NA
doi:10.18739/A20Z70X4H,Von P. Walden,NA,NA,NA
doi:10.18739/A20Z8V,Jeremy May,NA,NA,NA
doi:10.18739/A2124P,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2125Q96P,Karen Beard,NA,NA,NA
doi:10.18739/A2154DN9J,Donald Perovich,NA,NA,NA
doi:10.18739/A2154DP90,Nathan Maier,NA,NA,NA
doi:10.18739/A2154DQ03,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21834279,Michael Lomas,NA,NA,NA
doi:10.18739/A2183432B,Sally MacIntyre,NA,NA,NA
doi:10.18739/A2183C,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21C08,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21C1TF88,Jason Stuckey,NA,NA,NA
doi:10.18739/A21C1TG39,Agata Buchwal,NA,NA,NA
doi:10.18739/A21G09,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21G0HT84,Tate Meehan,NA,NA,NA
doi:10.18739/A21G0HV2P,Anna Liljedahl,NA,NA,NA
doi:10.18739/A21G0HV73,David Turner,NA,NA,NA
doi:10.18739/A21G0HW05,Andrey Petrov,NA,NA,NA
doi:10.18739/A21J9773W,Donald Perovich,NA,NA,NA
doi:10.18739/A21J9774C,Ben Kopec,NA,NA,NA
doi:10.18739/A21J9776B,Philip Camill,NA,NA,NA
doi:10.18739/A21J9781C,Lindsay G. Carlson,NA,NA,NA
doi:10.18739/A21J9D,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21N7P,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21N7XM2W,David C. Noone,NA,NA,NA
doi:10.18739/A21N7XM4V,Donald Perovich,NA,NA,NA
doi:10.18739/A21N7XN2B,Susan Natali,NA,NA,NA
doi:10.18739/A21N7XN49,Matthew Shupe,NA,NA,NA
doi:10.18739/A21P3H,Richard Krishfield,NA,NA,NA
doi:10.18739/A21R6N12M,Robert Hollister,NA,NA,NA
doi:10.18739/A21R6N152,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21R6N171,Charles Parr,NA,NA,NA
doi:10.18739/A21R7Q,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A21S1S,Robert Hollister,NA,NA,NA
doi:10.18739/A21V5BD6D,Beth Orcutt,NA,NA,NA
doi:10.18739/A21V5BF0Z,Hilde Oliver,NA,NA,NA
doi:10.18739/A21Z41S49,Donald Perovich,NA,NA,NA
doi:10.18739/A21Z41T4R,Von P. Walden,NA,NA,NA
doi:10.18739/A21Z51,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2222R54H,Martin Truffer,NA,NA,NA
doi:10.18739/A2222R58F,Andy Aschwanden,NA,NA,NA
doi:10.18739/A2222R59X,Robert Pickart,NA,NA,NA
doi:10.18739/A2222R601,Lora Koenig,NA,NA,NA
doi:10.18739/A2222R68W,Richard B. Lanctot,NA,NA,NA
doi:10.18739/A22240,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2226R,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2251FJ9S,Donald Perovich,NA,NA,NA
doi:10.18739/A2251FK1C,Jason Stuckey,NA,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,date,of,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,of,acquired,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,acquired,data,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,data,calendar,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,calendar,year,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,year,of,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,of,collected,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,collected,data,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,data,maximum,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,maximum,daily,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,temperature,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,temperature,minimum,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,minimum,daily,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,temperature,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,temperature,average,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,average,daily,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,temperature,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,temperature,precipitation,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,precipitation,year,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,year,daily,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,precipitation,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,precipitation,totals,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,totals,potential,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,potential,evaoptranspiration,NA
doi:10.18739/A2251FK97,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2253N,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A22541,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A2255D,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A22664,Matthew Shupe,integer,base,NA
doi:10.18739/A22664,Matthew Shupe,base,time,NA
doi:10.18739/A22664,Matthew Shupe,time,double,NA
doi:10.18739/A22664,Matthew Shupe,double,time,NA
doi:10.18739/A22664,Matthew Shupe,time,offset,NA
doi:10.18739/A22664,Matthew Shupe,offset,float,NA
doi:10.18739/A22664,Matthew Shupe,float,heights,NA
doi:10.18739/A22664,Matthew Shupe,heights,float,NA
doi:10.18739/A22664,Matthew Shupe,float,avg_retrieved_lwc,NA
doi:10.18739/A22664,Matthew Shupe,avg_retrieved_lwc,float,NA
doi:10.18739/A22664,Matthew Shupe,float,avg_retrieved_iwc,NA
doi:10.18739/A22664,Matthew Shupe,avg_retrieved_iwc,float,NA
doi:10.18739/A22664,Matthew Shupe,float,avg_liqeffectiveradius,NA
doi:10.18739/A22664,Matthew Shupe,avg_liqeffectiveradius,float,NA
doi:10.18739/A22664,Matthew Shupe,float,avg_iceeffectiveradius,NA
doi:10.18739/A22664,Matthew Shupe,avg_iceeffectiveradius,float,NA
doi:10.18739/A22664,Matthew Shupe,float,avg_cloudfraction,NA
doi:10.18739/A22664,Matthew Shupe,avg_cloudfraction,short,NA
doi:10.18739/A22664,Matthew Shupe,short,cloudphasemask,NA
doi:10.18739/A22664,Matthew Shupe,cloudphasemask,short,NA
doi:10.18739/A22664,Matthew Shupe,short,cloudretrievalmask,NA
doi:10.18739/A22664,Matthew Shupe,cloudretrievalmask,short,NA
doi:10.18739/A22664,Matthew Shupe,short,instruments,NA
doi:10.18739/A22664,Matthew Shupe,instruments,float,NA
doi:10.18739/A22664,Matthew Shupe,float,lat,NA
doi:10.18739/A22664,Matthew Shupe,lat,record,NA
doi:10.18739/A22664,Matthew Shupe,record,float,NA
doi:10.18739/A22664,Matthew Shupe,float,long,NA
doi:10.18739/A22664,Matthew Shupe,long,record,NA
doi:10.18739/A22664,Matthew Shupe,record,float,NA
doi:10.18739/A22664,Matthew Shupe,float,alt,NA
doi:10.18739/A22664,Matthew Shupe,alt,record,NA
doi:10.18739/A22804Z8M,Sarah Ludwig,NA,NA,NA
doi:10.18739/A2280504J,Alexandra Jahn,NA,NA,NA
doi:10.18739/A2283P,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A22B8VB7G,Jason Stuckey,NA,NA,NA
doi:10.18739/A22B8VC2H,Andrew Parsekian,NA,NA,NA
doi:10.18739/A22B9N,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A22C1Z,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A22F7JR7S,Nicholas Beaird,NA,NA,NA
doi:10.18739/A22G10,Dr. Matt Nolan,NA,NA,NA
doi:10.18739/A22J6842N,Donald Perovich,NA,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,datetime,temperature,NA
doi:10.18739/A22J6846K,Andreas Muenchow,temperature,conductivity,NA
doi:10.18739/A22J6846K,Andreas Muenchow,conductivity,potential,NA
doi:10.18739/A22J6846K,Andreas Muenchow,potential,temperature,NA
doi:10.18739/A22J6846K,Andreas Muenchow,temperature,salinity,NA
doi:10.18739/A22J6846K,Andreas Muenchow,salinity,pressure,NA
doi:10.18739/A22J6846K,Andreas Muenchow,pressure,datetime,NA
